h_geocode,w_geocode,job_totals
24510120100,24510271400,1
24510120100,24510271501,22
24510120100,24510271503,3
24510120100,24510271700,6
24510120100,24510272007,1
24510120100,24510280101,1
24510120100,24510280102,2
24510120100,24510280403,1
24510120100,24510280500,2
24510120100,24510280600,1
24510120201,24510010100,4
24510120201,24510010400,1
24510120201,24510020200,1
24510120201,24510020300,4
24510120201,24510030100,1
24510120201,24510030200,15
24510120201,24510040100,92
24510120201,24510040200,14
24510120201,24510060400,26
24510120201,24510070100,2
24510120201,24510070400,68
24510120201,24510080101,4
24510120201,24510090200,1
24510120201,24510090300,1
24510120201,24510090400,1
24510120201,24510090500,1
24510120201,24510110100,7
24510120201,24510110200,24
24510120201,24510120100,4
24510120201,24510120201,12
24510120201,24510120202,47
24510120201,24510120300,2
24510120201,24510120500,2
24510120201,24510120600,8
24510120201,24510120700,9
24510120201,24510130200,1
24510120201,24510130400,2
24510120201,24510130600,12
24510120201,24510130700,8
24510120201,24510130803,3
24510120201,24510130804,1
24510120201,24510130806,5
24510120201,24510140100,5
24510120201,24510150500,1
24510120201,24510150600,1
24510120201,24510150800,1
24510120201,24510151000,1
24510120201,24510151300,1
24510120201,24510170200,2
24510120201,24510170300,1
24510120201,24510210100,2
24510120201,24510210200,2
24510120201,24510220100,9
24510120201,24510230200,2
24510120201,24510230300,3
24510120201,24510240100,1
24510120201,24510240200,1
24510120201,24510240400,2
24510120201,24510250103,3
24510120201,24510250203,3
24510120201,24510250205,1
24510120201,24510250206,6
24510120201,24510250600,7
24510120201,24510260302,1
24510120201,24510260401,1
24510120201,24510260404,5
24510120201,24510260501,10
24510120201,24510260605,5
24510120201,24510260900,8
24510120201,24510270401,1
24510120201,24510270402,2
24510120201,24510270501,1
24510120201,24510270600,1
24510120201,24510270702,1
24510120201,24510270703,1
24510120201,24510270803,3
24510120201,24510270805,1
24510120201,24510270902,2
24510120201,24510271102,10
24510120201,24510271200,3
24510120201,24510271300,8
24510120201,24510271400,2
24510120201,24510271501,11
24510120201,24510271600,2
24510120201,24510271700,8
24510120201,24510272003,1
24510120201,24510272006,1
24510120201,24510280102,3
24510120201,24510280500,6
24510120201,24510280600,3
24510120202,24510010200,1
24510120202,24510010300,1
24510120202,24510010500,1
24510120202,24510020300,18
24510120202,24510030100,1
24510120202,24510030200,17
24510120202,24510040100,79
24510120202,24510040200,23
24510120202,24510060200,1
24510120202,24510060400,31
24510120202,24510070400,109
24510120202,24510080101,2
24510120202,24510080302,1
24510120202,24510080500,1
24510120202,24510090400,2
24510120202,24510090500,4
24510120202,24510090900,1
24510120202,24510110100,2
24510120202,24510110200,33
24510120202,24510120100,4
24510120202,24510120201,9
24510120202,24510120202,98
24510120202,24510120300,5
24510120202,24510120400,1
24510120202,24510120500,7
24510120202,24510120600,5
24510120202,24510120700,13
24510120202,24510130600,17
24510120202,24510130700,10
24510120202,24510130804,11
24510120202,24510130806,7
24510120202,24510140100,7
24510120202,24510150400,3
24510120202,24510150500,5
24510120202,24510150800,1
24510120202,24510151100,1
24510120202,24510170100,1
24510120202,24510180300,1
24510120202,24510200800,1
24510120202,24510210100,4
24510120202,24510210200,5
24510120202,24510220100,12
24510120202,24510230100,1
24510120202,24510230200,1
24510120202,24510230300,1
24510120202,24510240100,9
24510120202,24510240200,3
24510120202,24510240400,3
24510120202,24510250102,1
24510120202,24510250203,5
24510120202,24510250205,2
24510120202,24510250206,1
24510120202,24510250303,1
24510120202,24510260501,14
24510120202,24510260605,13
24510120202,24510260900,2
24510120202,24510270302,3
24510120202,24510270402,1
24510120202,24510270701,1
24510120202,24510270805,1
24510120202,24510270902,3
24510120202,24510271102,12
24510120202,24510271200,10
24510120202,24510271300,2
24510120202,24510271400,3
24510120202,24510271501,18
24510120202,24510271503,1
24510120202,24510271700,2
24510120202,24510271900,3
24510120202,24510272007,1
24510120202,24510280102,8
24510120202,24510280500,3
24510120300,24510010100,2
24510120300,24510010200,1
24510120300,24510020100,1
24510120300,24510020200,5
24510120300,24510020300,22
24510120300,24510030100,3
24510120300,24510030200,24
24510120300,24510040100,114
24510120300,24510040200,36
24510120300,24510060200,7
24510120300,24510060300,1
24510120300,24510060400,40
24510120300,24510070200,1
24510120300,24510070300,4
24510120300,24510070400,51
24510120300,24510080101,2
24510120300,24510080102,1
24510120300,24510080200,1
24510120300,24510080302,1
24510120300,24510080500,1
24510120300,24510090300,5
24510120300,24510090500,6
24510120300,24510090800,4
24510120300,24510100200,1
24510120300,24510100300,1
24510120300,24510110100,7
24510120300,24510110200,63
24510120300,24510120201,8
24510120300,24510120202,51
24510120300,24510120300,8
24510120300,24510120500,19
24510120300,24510120600,17
24510120300,24510120700,32
24510120300,24510130400,2
24510120300,24510130600,30
24510120300,24510130700,6
24510120300,24510130803,1
24510120300,24510130804,9
24510120300,24510130806,9
24510120300,24510140100,12
24510120300,24510140200,1
24510120300,24510150100,2
24510120300,24510150500,15
24510120300,24510150600,2
24510120300,24510150701,2
24510120300,24510150800,1
24510120300,24510151000,5
24510120300,24510151100,1
24510120300,24510151300,1
24510120300,24510160600,1
24510120300,24510170100,5
24510120300,24510170200,3
24510120300,24510180300,2
24510120300,24510190300,1
24510120300,24510200100,1
24510120300,24510200500,1
24510120300,24510200600,2
24510120300,24510200701,1
24510120300,24510210100,4
24510120300,24510210200,13
24510120300,24510220100,17
24510120300,24510230100,2
24510120300,24510230200,5
24510120300,24510230300,1
24510120300,24510240100,2
24510120300,24510240200,6
24510120300,24510240300,1
24510120300,24510240400,6
24510120300,24510250103,3
24510120300,24510250204,1
24510120300,24510250205,8
24510120300,24510250206,2
24510120300,24510250207,1
24510120300,24510250401,1
24510120300,24510250500,8
24510120300,24510250600,6
24510120300,24510260203,1
24510120300,24510260303,1
24510120300,24510260403,1
24510120300,24510260404,9
24510120300,24510260501,18
24510120300,24510260605,22
24510120300,24510260800,1
24510120300,24510260900,3
24510120300,24510261100,3
24510120300,24510270200,2
24510120300,24510270301,1
24510120300,24510270402,4
24510120300,24510270703,1
24510120300,24510270802,1
24510120300,24510270803,2
24510120300,24510270805,2
24510120300,24510270901,2
24510120300,24510270902,5
24510120300,24510270903,2
24510120300,24510271101,2
24510120300,24510271102,11
24510120300,24510271200,5
24510120300,24510271300,5
24510120300,24510271400,2
24510120300,24510271501,8
24510120300,24510271700,5
24510120300,24510271802,2
24510120300,24510271900,4
24510120300,24510272003,1
24510120300,24510272005,1
24510120300,24510280101,5
24510120300,24510280102,5
24510120300,24510280200,1
24510120300,24510280301,2
24510120300,24510280401,1
24510120300,24510280403,4
24510120300,24510280500,9
24510120400,24510010200,1
24510120400,24510020300,12
24510120400,24510030100,2
24510120400,24510030200,8
24510120400,24510040100,50
24510120400,24510040200,11
24510120400,24510060200,1
24510120400,24510060300,1
24510120400,24510060400,20
24510120400,24510070400,19
24510120400,24510080200,1
24510120400,24510080301,1
24510120400,24510080400,1
24510120400,24510080700,1
24510120400,24510090200,1
24510120400,24510090300,1
24510120400,24510090400,2
24510120400,24510090800,3
24510120400,24510100100,1
24510120400,24510100300,1
24510120400,24510110100,2
24510120400,24510110200,11
24510120400,24510120201,3
24510120400,24510120202,19
24510120400,24510120300,4
24510120400,24510120500,7
24510120400,24510120600,7
24510120400,24510120700,11
24510120400,24510130600,19
24510120400,24510130700,12
24510120400,24510130804,4
24510120400,24510130806,1
24510120400,24510140100,4
24510120400,24510140300,1
24510120400,24510150100,1
24510120400,24510150400,2
24510120400,24510150500,4
24510120400,24510150701,1
24510120400,24510151300,3
24510120400,24510160300,1
24510120400,24510160600,1
24510120400,24510160700,2
24510120400,24510170100,2
24510120400,24510170200,3
24510120400,24510180300,1
24510120400,24510190200,3
24510120400,24510200100,2
24510120400,24510200500,3
24510120400,24510200600,1
24510120400,24510200701,1
24510120400,24510210100,8
24510120400,24510210200,4
24510120400,24510220100,22
24510120400,24510230100,1
24510120400,24510230300,2
24510120400,24510240100,2
24510120400,24510240400,2
24510120400,24510250101,2
24510120400,24510250203,2
24510120400,24510250205,3
24510120400,24510250207,4
24510120400,24510250500,3
24510120400,24510250600,3
24510120400,24510260203,1
24510120400,24510260404,7
24510120400,24510260501,7
24510120400,24510260605,17
24510120400,24510260700,1
24510120400,24510270200,4
24510120400,24510270301,2
24510120400,24510270402,1
24510120400,24510270600,1
24510120400,24510270802,1
24510120400,24510270803,1
24510120400,24510270902,3
24510120400,24510270903,3
24510120400,24510271001,1
24510120400,24510271102,3
24510120400,24510271200,1
24510120400,24510271300,1
24510120400,24510271501,1
24510120400,24510271700,3
24510120400,24510272004,1
24510120400,24510272006,2
24510120400,24510280101,3
24510120400,24510280102,6
24510120400,24510280200,1
24510120400,24510280500,3
24510120400,24510280600,1
24510120500,24510010200,2
24510120500,24510010300,2
24510120500,24510010400,1
24510120500,24510020100,1
24510120500,24510020300,24
24510120500,24510030100,2
24510120500,24510030200,16
24510120500,24510040100,78
24510120500,24510040200,20
24510120500,24510060400,16
24510120500,24510070400,32
24510120500,24510080102,3
24510120500,24510080200,5
24510120500,24510080400,1
24510120500,24510090200,1
24510120500,24510090300,3
24510120500,24510090400,2
24510120500,24510090500,1
24510120500,24510100300,5
24510120500,24510110100,6
24510120500,24510110200,39
24510120500,24510120201,3
24510120500,24510120202,22
24510120500,24510120300,1
24510120500,24510120400,1
24510120500,24510120500,36
24510120500,24510120600,13
24510120500,24510120700,9
24510120500,24510130600,16
24510120500,24510130700,2
24510120500,24510130804,4
24510120500,24510130806,2
24510120500,24510140100,16
24510120500,24510150100,1
24510120500,24510150200,1
24510120500,24510150300,1
24510120500,24510150500,2
24510120500,24510150701,1
24510120500,24510160300,1
24510120500,24510160700,1
24510120500,24510170100,5
24510120500,24510170200,6
24510120500,24510180300,1
24510120500,24510200200,1
24510120500,24510200701,1
24510120500,24510210100,2
24510120500,24510210200,6
24510120500,24510220100,16
24510120500,24510230200,12
24510120500,24510230300,2
24510120500,24510240100,1
24510120500,24510240200,2
24510120500,24510240300,2
24510120500,24510240400,2
24510120500,24510250103,1
24510120500,24510250203,1
24510120500,24510250205,1
24510120500,24510250206,3
24510120500,24510250207,1
24510120500,24510250303,2
24510120500,24510250500,1
24510120500,24510250600,1
24510120500,24510260301,1
24510120500,24510260303,1
24510120500,24510260401,1
24510120500,24510260404,1
24510120500,24510260501,9
24510120500,24510260604,1
24510120500,24510260605,14
24510120500,24510260900,7
24510120500,24510270600,3
24510120500,24510270701,1
24510120500,24510270702,1
24510120500,24510270803,1
24510120500,24510270805,2
24510120500,24510270901,3
24510120500,24510270902,9
24510120500,24510270903,1
24510120500,24510271001,1
24510120500,24510271200,3
24510120500,24510271300,3
24510120500,24510271400,1
24510120500,24510271501,4
24510120500,24510271503,3
24510120500,24510272003,1
24510120500,24510280101,2
24510120500,24510280500,3
24510120500,24510280600,3
24510120600,24510010100,1
24510120600,24510010200,1
24510120600,24510010400,5
24510120600,24510020100,1
24510120600,24510020300,14
24510120600,24510030200,15
24510120600,24510040100,72
24510120600,24510040200,10
24510120600,24510060200,1
24510120600,24510060300,1
24510120600,24510060400,26
24510120600,24510070400,35
24510120600,24510080101,5
24510120600,24510080200,1
24510120600,24510080500,4
24510120600,24510090100,1
24510120600,24510090200,2
24510120600,24510090500,8
24510120600,24510090700,1
24510120600,24510090900,1
24510120600,24510100100,2
24510120600,24510100300,1
24510120600,24510110100,4
24510120600,24510110200,27
24510120600,24510120100,5
24510120600,24510120201,3
24510120600,24510120202,59
24510120600,24510120300,4
24510120600,24510120500,8
24510120600,24510120600,50
24510120600,24510120700,25
24510120600,24510130100,1
24510120600,24510130200,2
24510120600,24510130400,1
24510120600,24510130600,24
24510120600,24510130700,15
24510120600,24510130803,5
24510120600,24510130804,7
24510120600,24510130806,3
24510120600,24510140100,18
24510120600,24510140200,2
24510120600,24510150300,6
24510120600,24510150400,2
24510120600,24510150500,2
24510120600,24510150600,3
24510120600,24510150701,1
24510120600,24510151200,1
24510120600,24510160500,1
24510120600,24510170100,3
24510120600,24510170200,13
24510120600,24510180300,3
24510120600,24510190100,1
24510120600,24510200200,1
24510120600,24510200701,1
24510120600,24510200800,4
24510120600,24510210100,4
24510120600,24510210200,1
24510120600,24510220100,18
24510120600,24510230300,1
24510120600,24510240100,5
24510120600,24510240200,3
24510120600,24510240400,2
24510120600,24510250102,1
24510120600,24510250103,7
24510120600,24510250205,7
24510120600,24510250207,1
24510120600,24510250303,7
24510120600,24510250500,2
24510120600,24510260201,1
24510120600,24510260202,1
24510120600,24510260303,3
24510120600,24510260402,1
24510120600,24510260404,2
24510120600,24510260501,6
24510120600,24510260605,24
24510120600,24510260700,1
24510120600,24510260900,6
24510120600,24510261100,1
24510120600,24510270401,1
24510120600,24510270402,1
24510120600,24510270501,1
24510120600,24510270702,1
24510120600,24510270703,1
24510120600,24510270803,4
24510120600,24510270805,5
24510120600,24510270902,3
24510120600,24510271102,5
24510120600,24510271200,3
24510120600,24510271300,3
24510120600,24510271501,6
24510120600,24510271503,1
24510120600,24510271700,1
24510120600,24510271802,1
24510120600,24510271900,2
24510120600,24510280101,2
24510120600,24510280102,1
24510120600,24510280301,1
24510120600,24510280401,1
24510120600,24510280403,5
24510120600,24510280500,3
24510120700,24510010100,1
24510120700,24510010200,2
24510120700,24510010400,6
24510120700,24510010500,6
