trip_id,arrival_time,departure_time,stop_id,stop_sequence
163,11:26:15,11:26:15,0,19
164,10:44:00,10:44:00,15,1
164,10:45:43,10:45:43,16,2
164,10:49:46,10:49:46,14,3
164,10:52:22,10:52:22,13,4
164,10:54:28,10:54:28,18,5
164,10:57:16,10:57:16,12,6
164,10:59:52,10:59:52,11,7
164,11:02:45,11:02:45,10,8
164,11:04:32,11:04:32,9,9
164,11:06:07,11:06:07,8,10
164,11:08:23,11:08:23,7,11
164,11:10:41,11:10:41,6,12
164,11:12:35,11:12:35,5,13
164,11:15:04,11:15:04,4,14
164,11:21:21,11:21:21,3,15
164,11:26:19,11:26:19,17,16
164,11:28:42,11:28:42,2,17
164,11:32:17,11:32:17,1,18
164,11:34:15,11:34:15,0,19
165,10:52:00,10:52:00,15,1
165,10:53:43,10:53:43,16,2
165,10:57:46,10:57:46,14,3
165,11:00:22,11:00:22,13,4
165,11:02:28,11:02:28,18,5
165,11:05:16,11:05:16,12,6
165,11:07:52,11:07:52,11,7
165,11:10:45,11:10:45,10,8
165,11:12:32,11:12:32,9,9
165,11:14:07,11:14:07,8,10
165,11:16:23,11:16:23,7,11
165,11:18:41,11:18:41,6,12
165,11:20:35,11:20:35,5,13
165,11:23:04,11:23:04,4,14
165,11:29:21,11:29:21,3,15
165,11:34:19,11:34:19,17,16
165,11:36:42,11:36:42,2,17
165,11:40:17,11:40:17,1,18
165,11:42:15,11:42:15,0,19
166,11:00:00,11:00:00,15,1
166,11:01:43,11:01:43,16,2
166,11:05:46,11:05:46,14,3
166,11:08:22,11:08:22,13,4
166,11:10:28,11:10:28,18,5
166,11:13:16,11:13:16,12,6
166,11:15:52,11:15:52,11,7
166,11:18:45,11:18:45,10,8
166,11:20:32,11:20:32,9,9
166,11:22:07,11:22:07,8,10
166,11:24:23,11:24:23,7,11
166,11:26:41,11:26:41,6,12
166,11:28:35,11:28:35,5,13
166,11:31:04,11:31:04,4,14
166,11:37:21,11:37:21,3,15
166,11:42:19,11:42:19,17,16
166,11:44:42,11:44:42,2,17
166,11:48:17,11:48:17,1,18
166,11:50:15,11:50:15,0,19
167,11:08:00,11:08:00,15,1
167,11:09:43,11:09:43,16,2
167,11:13:46,11:13:46,14,3
167,11:16:22,11:16:22,13,4
167,11:18:28,11:18:28,18,5
167,11:21:16,11:21:16,12,6
167,11:23:52,11:23:52,11,7
167,11:26:45,11:26:45,10,8
167,11:28:32,11:28:32,9,9
167,11:30:07,11:30:07,8,10
167,11:32:23,11:32:23,7,11
167,11:34:41,11:34:41,6,12
167,11:36:35,11:36:35,5,13
167,11:39:04,11:39:04,4,14
167,11:45:21,11:45:21,3,15
167,11:50:19,11:50:19,17,16
167,11:52:42,11:52:42,2,17
167,11:56:17,11:56:17,1,18
167,11:58:15,11:58:15,0,19
168,11:16:00,11:16:00,15,1
168,11:17:43,11:17:43,16,2
168,11:21:46,11:21:46,14,3
168,11:24:22,11:24:22,13,4
168,11:26:28,11:26:28,18,5
168,11:29:16,11:29:16,12,6
168,11:31:52,11:31:52,11,7
168,11:34:45,11:34:45,10,8
168,11:36:32,11:36:32,9,9
168,11:38:07,11:38:07,8,10
168,11:40:23,11:40:23,7,11
168,11:42:41,11:42:41,6,12
168,11:44:35,11:44:35,5,13
168,11:47:04,11:47:04,4,14
168,11:53:21,11:53:21,3,15
168,11:58:19,11:58:19,17,16
168,12:00:42,12:00:42,2,17
168,12:04:17,12:04:17,1,18
168,12:06:15,12:06:15,0,19
169,11:24:00,11:24:00,15,1
169,11:25:43,11:25:43,16,2
169,11:29:46,11:29:46,14,3
169,11:32:22,11:32:22,13,4
169,11:34:28,11:34:28,18,5
169,11:37:16,11:37:16,12,6
169,11:39:52,11:39:52,11,7
169,11:42:45,11:42:45,10,8
169,11:44:32,11:44:32,9,9
169,11:46:07,11:46:07,8,10
169,11:48:23,11:48:23,7,11
169,11:50:41,11:50:41,6,12
169,11:52:35,11:52:35,5,13
169,11:55:04,11:55:04,4,14
169,12:01:21,12:01:21,3,15
169,12:06:19,12:06:19,17,16
169,12:08:42,12:08:42,2,17
169,12:12:17,12:12:17,1,18
169,12:14:15,12:14:15,0,19
170,11:32:00,11:32:00,15,1
170,11:33:43,11:33:43,16,2
170,11:37:46,11:37:46,14,3
170,11:40:22,11:40:22,13,4
170,11:42:28,11:42:28,18,5
170,11:45:16,11:45:16,12,6
170,11:47:52,11:47:52,11,7
170,11:50:45,11:50:45,10,8
170,11:52:32,11:52:32,9,9
170,11:54:07,11:54:07,8,10
170,11:56:23,11:56:23,7,11
170,11:58:41,11:58:41,6,12
170,12:00:35,12:00:35,5,13
170,12:03:04,12:03:04,4,14
170,12:09:21,12:09:21,3,15
170,12:14:19,12:14:19,17,16
170,12:16:42,12:16:42,2,17
170,12:20:17,12:20:17,1,18
170,12:22:15,12:22:15,0,19
171,11:40:00,11:40:00,15,1
171,11:41:43,11:41:43,16,2
171,11:45:46,11:45:46,14,3
171,11:48:22,11:48:22,13,4
171,11:50:28,11:50:28,18,5
171,11:53:16,11:53:16,12,6
171,11:55:52,11:55:52,11,7
171,11:58:45,11:58:45,10,8
171,12:00:32,12:00:32,9,9
171,12:02:07,12:02:07,8,10
171,12:04:23,12:04:23,7,11
171,12:06:41,12:06:41,6,12
171,12:08:35,12:08:35,5,13
171,12:11:04,12:11:04,4,14
171,12:17:21,12:17:21,3,15
171,12:22:19,12:22:19,17,16
171,12:24:42,12:24:42,2,17
171,12:28:17,12:28:17,1,18
171,12:30:15,12:30:15,0,19
172,11:48:00,11:48:00,15,1
172,11:49:43,11:49:43,16,2
172,11:53:46,11:53:46,14,3
172,11:56:22,11:56:22,13,4
172,11:58:28,11:58:28,18,5
172,12:01:16,12:01:16,12,6
172,12:03:52,12:03:52,11,7
172,12:06:45,12:06:45,10,8
172,12:08:32,12:08:32,9,9
172,12:10:07,12:10:07,8,10
172,12:12:23,12:12:23,7,11
172,12:14:41,12:14:41,6,12
172,12:16:35,12:16:35,5,13
172,12:19:04,12:19:04,4,14
172,12:25:21,12:25:21,3,15
172,12:30:19,12:30:19,17,16
172,12:32:42,12:32:42,2,17
172,12:36:17,12:36:17,1,18
172,12:38:15,12:38:15,0,19
173,11:56:00,11:56:00,15,1
173,11:57:43,11:57:43,16,2
173,12:01:46,12:01:46,14,3
173,12:04:22,12:04:22,13,4
173,12:06:28,12:06:28,18,5
173,12:09:16,12:09:16,12,6
173,12:11:52,12:11:52,11,7
173,12:14:45,12:14:45,10,8
173,12:16:32,12:16:32,9,9
173,12:18:07,12:18:07,8,10
173,12:20:23,12:20:23,7,11
173,12:22:41,12:22:41,6,12
173,12:24:35,12:24:35,5,13
173,12:27:04,12:27:04,4,14
173,12:33:21,12:33:21,3,15
173,12:38:19,12:38:19,17,16
173,12:40:42,12:40:42,2,17
173,12:44:17,12:44:17,1,18
173,12:46:15,12:46:15,0,19
174,12:04:00,12:04:00,15,1
174,12:05:43,12:05:43,16,2
174,12:09:46,12:09:46,14,3
174,12:12:22,12:12:22,13,4
174,12:14:28,12:14:28,18,5
174,12:17:16,12:17:16,12,6
174,12:19:52,12:19:52,11,7
174,12:22:45,12:22:45,10,8
174,12:24:32,12:24:32,9,9
174,12:26:07,12:26:07,8,10
174,12:28:23,12:28:23,7,11
174,12:30:41,12:30:41,6,12
174,12:32:35,12:32:35,5,13
174,12:35:04,12:35:04,4,14
174,12:41:21,12:41:21,3,15
174,12:46:19,12:46:19,17,16
174,12:48:42,12:48:42,2,17
174,12:52:17,12:52:17,1,18
174,12:54:15,12:54:15,0,19
175,12:12:00,12:12:00,15,1
175,12:13:43,12:13:43,16,2
175,12:17:46,12:17:46,14,3
175,12:20:22,12:20:22,13,4
175,12:22:28,12:22:28,18,5
175,12:25:16,12:25:16,12,6
175,12:27:52,12:27:52,11,7
175,12:30:45,12:30:45,10,8
175,12:32:32,12:32:32,9,9
175,12:34:07,12:34:07,8,10
175,12:36:23,12:36:23,7,11
175,12:38:41,12:38:41,6,12
175,12:40:35,12:40:35,5,13
175,12:43:04,12:43:04,4,14
175,12:49:21,12:49:21,3,15
175,12:54:19,12:54:19,17,16
175,12:56:42,12:56:42,2,17
175,13:00:17,13:00:17,1,18
175,13:02:15,13:02:15,0,19
176,12:20:00,12:20:00,15,1
176,12:21:43,12:21:43,16,2
176,12:25:46,12:25:46,14,3
176,12:28:22,12:28:22,13,4
176,12:30:28,12:30:28,18,5
176,12:33:16,12:33:16,12,6
176,12:35:52,12:35:52,11,7
176,12:38:45,12:38:45,10,8
176,12:40:32,12:40:32,9,9
176,12:42:07,12:42:07,8,10
176,12:44:23,12:44:23,7,11
176,12:46:41,12:46:41,6,12
176,12:48:35,12:48:35,5,13
176,12:51:04,12:51:04,4,14
176,12:57:21,12:57:21,3,15
176,13:02:19,13:02:19,17,16
176,13:04:42,13:04:42,2,17
176,13:08:17,13:08:17,1,18
176,13:10:15,13:10:15,0,19
177,12:28:00,12:28:00,15,1
177,12:29:43,12:29:43,16,2
177,12:33:46,12:33:46,14,3
177,12:36:22,12:36:22,13,4
177,12:38:28,12:38:28,18,5
177,12:41:16,12:41:16,12,6
177,12:43:52,12:43:52,11,7
177,12:46:45,12:46:45,10,8
177,12:48:32,12:48:32,9,9
177,12:50:07,12:50:07,8,10
177,12:52:23,12:52:23,7,11
177,12:54:41,12:54:41,6,12
177,12:56:35,12:56:35,5,13
177,12:59:04,12:59:04,4,14
177,13:05:21,13:05:21,3,15
177,13:10:19,13:10:19,17,16
177,13:12:42,13:12:42,2,17
177,13:16:17,13:16:17,1,18
177,13:18:15,13:18:15,0,19
178,12:36:00,12:36:00,15,1
178,12:37:43,12:37:43,16,2
178,12:41:46,12:41:46,14,3
178,12:44:22,12:44:22,13,4
178,12:46:28,12:46:28,18,5
178,12:49:16,12:49:16,12,6
178,12:51:52,12:51:52,11,7
178,12:54:45,12:54:45,10,8
178,12:56:32,12:56:32,9,9
178,12:58:07,12:58:07,8,10
178,13:00:23,13:00:23,7,11
178,13:02:41,13:02:41,6,12
178,13:04:35,13:04:35,5,13
178,13:07:04,13:07:04,4,14
178,13:13:21,13:13:21,3,15
178,13:18:19,13:18:19,17,16
178,13:20:42,13:20:42,2,17
178,13:24:17,13:24:17,1,18
178,13:26:15,13:26:15,0,19
179,12:44:00,12:44:00,15,1
179,12:45:43,12:45:43,16,2
179,12:49:46,12:49:46,14,3
179,12:52:22,12:52:22,13,4
179,12:54:28,12:54:28,18,5
179,12:57:16,12:57:16,12,6
179,12:59:52,12:59:52,11,7
179,13:02:45,13:02:45,10,8
179,13:04:32,13:04:32,9,9
179,13:06:07,13:06:07,8,10
179,13:08:23,13:08:23,7,11
179,13:10:41,13:10:41,6,12
179,13:12:35,13:12:35,5,13
179,13:15:04,13:15:04,4,14
179,13:21:21,13:21:21,3,15
179,13:26:19,13:26:19,17,16
179,13:28:42,13:28:42,2,17
179,13:32:17,13:32:17,1,18
179,13:34:15,13:34:15,0,19
180,12:52:00,12:52:00,15,1
180,12:53:43,12:53:43,16,2
180,12:57:46,12:57:46,14,3
180,13:00:22,13:00:22,13,4
180,13:02:28,13:02:28,18,5
180,13:05:16,13:05:16,12,6
180,13:07:52,13:07:52,11,7
180,13:10:45,13:10:45,10,8
180,13:12:32,13:12:32,9,9
180,13:14:07,13:14:07,8,10
180,13:16:23,13:16:23,7,11
180,13:18:41,13:18:41,6,12
180,13:20:35,13:20:35,5,13
180,13:23:04,13:23:04,4,14
180,13:29:21,13:29:21,3,15
180,13:34:19,13:34:19,17,16
180,13:36:42,13:36:42,2,17
180,13:40:17,13:40:17,1,18
180,13:42:15,13:42:15,0,19
181,13:00:00,13:00:00,15,1
181,13:01:43,13:01:43,16,2
181,13:05:46,13:05:46,14,3
181,13:08:22,13:08:22,13,4
181,13:10:28,13:10:28,18,5
181,13:13:16,13:13:16,12,6
181,13:15:52,13:15:52,11,7
181,13:18:45,13:18:45,10,8
181,13:20:32,13:20:32,9,9
181,13:22:07,13:22:07,8,10
181,13:24:23,13:24:23,7,11
181,13:26:41,13:26:41,6,12
181,13:28:35,13:28:35,5,13
181,13:31:04,13:31:04,4,14
181,13:37:21,13:37:21,3,15
181,13:42:19,13:42:19,17,16
181,13:44:42,13:44:42,2,17
181,13:48:17,13:48:17,1,18
181,13:50:15,13:50:15,0,19
182,13:08:00,13:08:00,15,1
182,13:09:43,13:09:43,16,2
182,13:13:46,13:13:46,14,3
182,13:16:22,13:16:22,13,4
182,13:18:28,13:18:28,18,5
182,13:21:16,13:21:16,12,6
182,13:23:52,13:23:52,11,7
182,13:26:45,13:26:45,10,8
182,13:28:32,13:28:32,9,9
182,13:30:07,13:30:07,8,10
182,13:32:23,13:32:23,7,11
182,13:34:41,13:34:41,6,12
182,13:36:35,13:36:35,5,13
182,13:39:04,13:39:04,4,14
182,13:45:21,13:45:21,3,15
182,13:50:19,13:50:19,17,16
182,13:52:42,13:52:42,2,17
182,13:56:17,13:56:17,1,18
182,13:58:15,13:58:15,0,19
183,13:16:00,13:16:00,15,1
183,13:17:43,13:17:43,16,2
183,13:21:46,13:21:46,14,3
183,13:24:22,13:24:22,13,4
183,13:26:28,13:26:28,18,5
183,13:29:16,13:29:16,12,6
183,13:31:52,13:31:52,11,7
183,13:34:45,13:34:45,10,8
183,13:36:32,13:36:32,9,9
183,13:38:07,13:38:07,8,10
183,13:40:23,13:40:23,7,11
183,13:42:41,13:42:41,6,12
183,13:44:35,13:44:35,5,13
183,13:47:04,13:47:04,4,14
183,13:53:21,13:53:21,3,15
183,13:58:19,13:58:19,17,16
183,14:00:42,14:00:42,2,17
183,14:04:17,14:04:17,1,18
183,14:06:15,14:06:15,0,19
184,13:24:00,13:24:00,15,1
184,13:25:43,13:25:43,16,2
184,13:29:46,13:29:46,14,3
184,13:32:22,13:32:22,13,4
184,13:34:28,13:34:28,18,5
184,13:37:16,13:37:16,12,6
184,13:39:52,13:39:52,11,7
184,13:42:45,13:42:45,10,8
184,13:44:32,13:44:32,9,9
184,13:46:07,13:46:07,8,10
184,13:48:23,13:48:23,7,11
184,13:50:41,13:50:41,6,12
184,13:52:35,13:52:35,5,13
184,13:55:04,13:55:04,4,14
184,14:01:21,14:01:21,3,15
184,14:06:19,14:06:19,17,16
184,14:08:42,14:08:42,2,17
184,14:12:17,14:12:17,1,18
184,14:14:15,14:14:15,0,19
185,13:32:00,13:32:00,15,1
185,13:33:43,13:33:43,16,2
185,13:37:46,13:37:46,14,3
185,13:40:22,13:40:22,13,4
185,13:42:28,13:42:28,18,5
185,13:45:16,13:45:16,12,6
185,13:47:52,13:47:52,11,7
185,13:50:45,13:50:45,10,8
185,13:52:32,13:52:32,9,9
185,13:54:07,13:54:07,8,10
185,13:56:23,13:56:23,7,11
185,13:58:41,13:58:41,6,12
185,14:00:35,14:00:35,5,13
185,14:03:04,14:03:04,4,14
185,14:09:21,14:09:21,3,15
185,14:14:19,14:14:19,17,16
185,14:16:42,14:16:42,2,17
185,14:20:17,14:20:17,1,18
185,14:22:15,14:22:15,0,19
186,13:40:00,13:40:00,15,1
186,13:41:43,13:41:43,16,2
186,13:45:46,13:45:46,14,3
186,13:48:22,13:48:22,13,4
186,13:50:28,13:50:28,18,5
186,13:53:16,13:53:16,12,6
186,13:55:52,13:55:52,11,7
186,13:58:45,13:58:45,10,8
186,14:00:32,14:00:32,9,9
186,14:02:07,14:02:07,8,10
186,14:04:23,14:04:23,7,11
186,14:06:41,14:06:41,6,12
186,14:08:35,14:08:35,5,13
186,14:11:04,14:11:04,4,14
186,14:17:21,14:17:21,3,15
186,14:22:19,14:22:19,17,16
186,14:24:42,14:24:42,2,17
186,14:28:17,14:28:17,1,18
186,14:30:15,14:30:15,0,19
187,13:48:00,13:48:00,15,1
187,13:49:43,13:49:43,16,2
187,13:53:46,13:53:46,14,3
187,13:56:22,13:56:22,13,4
187,13:58:28,13:58:28,18,5
187,14:01:16,14:01:16,12,6
187,14:03:52,14:03:52,11,7
187,14:06:45,14:06:45,10,8
187,14:08:32,14:08:32,9,9
187,14:10:07,14:10:07,8,10
187,14:12:23,14:12:23,7,11
187,14:14:41,14:14:41,6,12
187,14:16:35,14:16:35,5,13
187,14:19:04,14:19:04,4,14
187,14:25:21,14:25:21,3,15
187,14:30:19,14:30:19,17,16
187,14:32:42,14:32:42,2,17
187,14:36:17,14:36:17,1,18
187,14:38:15,14:38:15,0,19
188,13:56:00,13:56:00,15,1
188,13:57:43,13:57:43,16,2
188,14:01:46,14:01:46,14,3
188,14:04:22,14:04:22,13,4
188,14:06:28,14:06:28,18,5
188,14:09:16,14:09:16,12,6
188,14:11:52,14:11:52,11,7
188,14:14:45,14:14:45,10,8
188,14:16:32,14:16:32,9,9
188,14:18:07,14:18:07,8,10
188,14:20:23,14:20:23,7,11
188,14:22:41,14:22:41,6,12
188,14:24:35,14:24:35,5,13
188,14:27:04,14:27:04,4,14
188,14:33:21,14:33:21,3,15
188,14:38:19,14:38:19,17,16
188,14:40:42,14:40:42,2,17
188,14:44:17,14:44:17,1,18
188,14:46:15,14:46:15,0,19
189,14:04:00,14:04:00,15,1
189,14:05:43,14:05:43,16,2
189,14:09:46,14:09:46,14,3
189,14:12:22,14:12:22,13,4
189,14:14:28,14:14:28,18,5
189,14:17:16,14:17:16,12,6
189,14:19:52,14:19:52,11,7
189,14:22:45,14:22:45,10,8
189,14:24:32,14:24:32,9,9
189,14:26:07,14:26:07,8,10
189,14:28:23,14:28:23,7,11
189,14:30:41,14:30:41,6,12
189,14:32:35,14:32:35,5,13
189,14:35:04,14:35:04,4,14
189,14:41:21,14:41:21,3,15
189,14:46:19,14:46:19,17,16
189,14:48:42,14:48:42,2,17
189,14:52:17,14:52:17,1,18
189,14:54:15,14:54:15,0,19
190,14:12:00,14:12:00,15,1
190,14:13:43,14:13:43,16,2
190,14:17:46,14:17:46,14,3
190,14:20:22,14:20:22,13,4
190,14:22:28,14:22:28,18,5
190,14:25:16,14:25:16,12,6
190,14:27:52,14:27:52,11,7
190,14:30:45,14:30:45,10,8
190,14:32:32,14:32:32,9,9
190,14:34:07,14:34:07,8,10
190,14:36:23,14:36:23,7,11
190,14:38:41,14:38:41,6,12
190,14:40:35,14:40:35,5,13
190,14:43:04,14:43:04,4,14
190,14:49:21,14:49:21,3,15
190,14:54:19,14:54:19,17,16
190,14:56:42,14:56:42,2,17
190,15:00:17,15:00:17,1,18
190,15:02:15,15:02:15,0,19
191,14:20:00,14:20:00,15,1
191,14:21:43,14:21:43,16,2
191,14:25:46,14:25:46,14,3
191,14:28:22,14:28:22,13,4
191,14:30:28,14:30:28,18,5
191,14:33:16,14:33:16,12,6
191,14:35:52,14:35:52,11,7
191,14:38:45,14:38:45,10,8
191,14:40:32,14:40:32,9,9
191,14:42:07,14:42:07,8,10
191,14:44:23,14:44:23,7,11
191,14:46:41,14:46:41,6,12
191,14:48:35,14:48:35,5,13
191,14:51:04,14:51:04,4,14
191,14:57:21,14:57:21,3,15
191,15:02:19,15:02:19,17,16
191,15:04:42,15:04:42,2,17
191,15:08:17,15:08:17,1,18
191,15:10:15,15:10:15,0,19
192,14:28:00,14:28:00,15,1
192,14:29:43,14:29:43,16,2
192,14:33:46,14:33:46,14,3
192,14:36:22,14:36:22,13,4
192,14:38:28,14:38:28,18,5
192,14:41:16,14:41:16,12,6
192,14:43:52,14:43:52,11,7
192,14:46:45,14:46:45,10,8
192,14:48:32,14:48:32,9,9
192,14:50:07,14:50:07,8,10
192,14:52:23,14:52:23,7,11
192,14:54:41,14:54:41,6,12
192,14:56:35,14:56:35,5,13
192,14:59:04,14:59:04,4,14
192,15:05:21,15:05:21,3,15
192,15:10:19,15:10:19,17,16
192,15:12:42,15:12:42,2,17
192,15:16:17,15:16:17,1,18
192,15:18:15,15:18:15,0,19
193,14:36:00,14:36:00,15,1
193,14:37:43,14:37:43,16,2
193,14:41:46,14:41:46,14,3
193,14:44:22,14:44:22,13,4
193,14:46:28,14:46:28,18,5
193,14:49:16,14:49:16,12,6
193,14:51:52,14:51:52,11,7
193,14:54:45,14:54:45,10,8
193,14:56:32,14:56:32,9,9
193,14:58:07,14:58:07,8,10
193,15:00:23,15:00:23,7,11
193,15:02:41,15:02:41,6,12
193,15:04:35,15:04:35,5,13
193,15:07:04,15:07:04,4,14
193,15:13:21,15:13:21,3,15
193,15:18:19,15:18:19,17,16
193,15:20:42,15:20:42,2,17
193,15:24:17,15:24:17,1,18
193,15:26:15,15:26:15,0,19
194,14:44:00,14:44:00,15,1
194,14:45:43,14:45:43,16,2
194,14:49:46,14:49:46,14,3
194,14:52:22,14:52:22,13,4
194,14:54:28,14:54:28,18,5
194,14:57:16,14:57:16,12,6
194,14:59:52,14:59:52,11,7
194,15:02:45,15:02:45,10,8
194,15:04:32,15:04:32,9,9
194,15:06:07,15:06:07,8,10
194,15:08:23,15:08:23,7,11
194,15:10:41,15:10:41,6,12
194,15:12:35,15:12:35,5,13
194,15:15:04,15:15:04,4,14
194,15:21:21,15:21:21,3,15
194,15:26:19,15:26:19,17,16
194,15:28:42,15:28:42,2,17
194,15:32:17,15:32:17,1,18
194,15:34:15,15:34:15,0,19
195,14:52:00,14:52:00,15,1
195,14:53:43,14:53:43,16,2
195,14:57:46,14:57:46,14,3
195,15:00:22,15:00:22,13,4
195,15:02:28,15:02:28,18,5
195,15:05:16,15:05:16,12,6
195,15:07:52,15:07:52,11,7
195,15:10:45,15:10:45,10,8
195,15:12:32,15:12:32,9,9
195,15:14:07,15:14:07,8,10
195,15:16:23,15:16:23,7,11
195,15:18:41,15:18:41,6,12
195,15:20:35,15:20:35,5,13
195,15:23:04,15:23:04,4,14
195,15:29:21,15:29:21,3,15
195,15:34:19,15:34:19,17,16
195,15:36:42,15:36:42,2,17
195,15:40:17,15:40:17,1,18
195,15:42:15,15:42:15,0,19
196,15:00:00,15:00:00,15,1
196,15:01:43,15:01:43,16,2
196,15:05:46,15:05:46,14,3
196,15:08:22,15:08:22,13,4
196,15:10:28,15:10:28,18,5
196,15:13:16,15:13:16,12,6
196,15:15:52,15:15:52,11,7
196,15:18:45,15:18:45,10,8
196,15:20:32,15:20:32,9,9
196,15:22:07,15:22:07,8,10
196,15:24:23,15:24:23,7,11
196,15:26:41,15:26:41,6,12
196,15:28:35,15:28:35,5,13
196,15:31:04,15:31:04,4,14
196,15:37:21,15:37:21,3,15
196,15:42:19,15:42:19,17,16
196,15:44:42,15:44:42,2,17
196,15:48:17,15:48:17,1,18
196,15:50:15,15:50:15,0,19
197,15:08:00,15:08:00,15,1
197,15:09:43,15:09:43,16,2
197,15:13:46,15:13:46,14,3
197,15:16:22,15:16:22,13,4
197,15:18:28,15:18:28,18,5
197,15:21:16,15:21:16,12,6
197,15:23:52,15:23:52,11,7
197,15:26:45,15:26:45,10,8
197,15:28:32,15:28:32,9,9
197,15:30:07,15:30:07,8,10
197,15:32:23,15:32:23,7,11
197,15:34:41,15:34:41,6,12
197,15:36:35,15:36:35,5,13
197,15:39:04,15:39:04,4,14
197,15:45:21,15:45:21,3,15
197,15:50:19,15:50:19,17,16
197,15:52:42,15:52:42,2,17
197,15:56:17,15:56:17,1,18
197,15:58:15,15:58:15,0,19
198,15:16:00,15:16:00,15,1
198,15:17:43,15:17:43,16,2
198,15:21:46,15:21:46,14,3
198,15:24:22,15:24:22,13,4
198,15:26:28,15:26:28,18,5
198,15:29:16,15:29:16,12,6
198,15:31:52,15:31:52,11,7
198,15:34:45,15:34:45,10,8
198,15:36:32,15:36:32,9,9
198,15:38:07,15:38:07,8,10
198,15:40:23,15:40:23,7,11
198,15:42:41,15:42:41,6,12
198,15:44:35,15:44:35,5,13
198,15:47:04,15:47:04,4,14
198,15:53:21,15:53:21,3,15
198,15:58:19,15:58:19,17,16
198,16:00:42,16:00:42,2,17
198,16:04:17,16:04:17,1,18
198,16:06:15,16:06:15,0,19
199,15:24:00,15:24:00,15,1
199,15:25:43,15:25:43,16,2
199,15:29:46,15:29:46,14,3
199,15:32:22,15:32:22,13,4
199,15:34:28,15:34:28,18,5
199,15:37:16,15:37:16,12,6
199,15:39:52,15:39:52,11,7
199,15:42:45,15:42:45,10,8
199,15:44:32,15:44:32,9,9
199,15:46:07,15:46:07,8,10
199,15:48:23,15:48:23,7,11
199,15:50:41,15:50:41,6,12
199,15:52:35,15:52:35,5,13
199,15:55:04,15:55:04,4,14
199,16:01:21,16:01:21,3,15
199,16:06:19,16:06:19,17,16
199,16:08:42,16:08:42,2,17
199,16:12:17,16:12:17,1,18
199,16:14:15,16:14:15,0,19
200,15:32:00,15:32:00,15,1
200,15:33:43,15:33:43,16,2
200,15:37:46,15:37:46,14,3
200,15:40:22,15:40:22,13,4
200,15:42:28,15:42:28,18,5
200,15:45:16,15:45:16,12,6
200,15:47:52,15:47:52,11,7
200,15:50:45,15:50:45,10,8
200,15:52:32,15:52:32,9,9
200,15:54:07,15:54:07,8,10
200,15:56:23,15:56:23,7,11
200,15:58:41,15:58:41,6,12
200,16:00:35,16:00:35,5,13
200,16:03:04,16:03:04,4,14
200,16:09:21,16:09:21,3,15
200,16:14:19,16:14:19,17,16
200,16:16:42,16:16:42,2,17
200,16:20:17,16:20:17,1,18
200,16:22:15,16:22:15,0,19
201,15:40:00,15:40:00,15,1
201,15:41:43,15:41:43,16,2
201,15:45:46,15:45:46,14,3
201,15:48:22,15:48:22,13,4
201,15:50:28,15:50:28,18,5
201,15:53:16,15:53:16,12,6
201,15:55:52,15:55:52,11,7
201,15:58:45,15:58:45,10,8
201,16:00:32,16:00:32,9,9
201,16:02:07,16:02:07,8,10
201,16:04:23,16:04:23,7,11
201,16:06:41,16:06:41,6,12
201,16:08:35,16:08:35,5,13
201,16:11:04,16:11:04,4,14
201,16:17:21,16:17:21,3,15
201,16:22:19,16:22:19,17,16
201,16:24:42,16:24:42,2,17
201,16:28:17,16:28:17,1,18
201,16:30:15,16:30:15,0,19
202,15:48:00,15:48:00,15,1
202,15:49:43,15:49:43,16,2
202,15:53:46,15:53:46,14,3
202,15:56:22,15:56:22,13,4
202,15:58:28,15:58:28,18,5
202,16:01:16,16:01:16,12,6
202,16:03:52,16:03:52,11,7
202,16:06:45,16:06:45,10,8
202,16:08:32,16:08:32,9,9
202,16:10:07,16:10:07,8,10
202,16:12:23,16:12:23,7,11
202,16:14:41,16:14:41,6,12
202,16:16:35,16:16:35,5,13
202,16:19:04,16:19:04,4,14
202,16:25:21,16:25:21,3,15
202,16:30:19,16:30:19,17,16
202,16:32:42,16:32:42,2,17
202,16:36:17,16:36:17,1,18
202,16:38:15,16:38:15,0,19
203,15:56:00,15:56:00,15,1
203,15:57:43,15:57:43,16,2
203,16:01:46,16:01:46,14,3
203,16:04:22,16:04:22,13,4
203,16:06:28,16:06:28,18,5
203,16:09:16,16:09:16,12,6
203,16:11:52,16:11:52,11,7
203,16:14:45,16:14:45,10,8
203,16:16:32,16:16:32,9,9
203,16:18:07,16:18:07,8,10
203,16:20:23,16:20:23,7,11
203,16:22:41,16:22:41,6,12
203,16:24:35,16:24:35,5,13
203,16:27:04,16:27:04,4,14
203,16:33:21,16:33:21,3,15
203,16:38:19,16:38:19,17,16
203,16:40:42,16:40:42,2,17
203,16:44:17,16:44:17,1,18
203,16:46:15,16:46:15,0,19
204,16:04:00,16:04:00,15,1
204,16:05:43,16:05:43,16,2
204,16:09:46,16:09:46,14,3
204,16:12:22,16:12:22,13,4
204,16:14:28,16:14:28,18,5
204,16:17:16,16:17:16,12,6
204,16:19:52,16:19:52,11,7
204,16:22:45,16:22:45,10,8
204,16:24:32,16:24:32,9,9
204,16:26:07,16:26:07,8,10
204,16:28:23,16:28:23,7,11
204,16:30:41,16:30:41,6,12
204,16:32:35,16:32:35,5,13
204,16:35:04,16:35:04,4,14
204,16:41:21,16:41:21,3,15
